Date,Open,High,Low,Close,Volume
2024-02-12 00:00:00+01:00,1.3457800149917605,1.3474600315093994,1.3436000347137451,1.3457800149917605,0
2024-02-13 00:00:00+01:00,1.3455300331115725,1.3575899600982666,1.3435399532318115,1.3455300331115725,0
2024-02-14 00:00:00+01:00,1.3565800189971924,1.3571300506591797,1.3530000448226929,1.3565800189971924,0
2024-02-15 00:00:00+01:00,1.3538700342178345,1.3550599813461304,1.3476899862289429,1.3538700342178345,0
2024-02-16 00:00:00+01:00,1.3465299606323242,1.3505699634552002,1.3463000059127808,1.3465299606323242,0
2024-02-19 00:00:00+01:00,1.347749948501587,1.349560022354126,1.34660005569458,1.3477799892425537,0
2024-02-20 00:00:00+01:00,1.3497999906539917,1.3529399633407593,1.3472299575805664,1.3497999906539917,0
2024-02-21 00:00:00+01:00,1.352190017700195,1.3535300493240356,1.3501499891281128,1.352190017700195,0
2024-02-22 00:00:00+01:00,1.3496999740600586,1.3507000207901,1.3439799547195437,1.3496999740600586,0
2024-02-23 00:00:00+01:00,1.348140001296997,1.3516099452972412,1.345900058746338,1.348140001296997,0
2024-02-26 00:00:00+01:00,1.3510299921035769,1.3528000116348269,1.350000023841858,1.3507200479507446,0
2024-02-27 00:00:00+01:00,1.3501299619674685,1.3536299467086792,1.3484899997711182,1.3501299619674685,0
2024-02-28 00:00:00+01:00,1.3531700372695925,1.360450029373169,1.3525999784469604,1.3531700372695925,0
2024-02-29 00:00:00+01:00,1.3577500581741333,1.3597300052642822,1.3542100191116333,1.3577500581741333,0
2024-03-01 00:00:00+01:00,1.3573700189590454,1.3599799871444702,1.3545600175857544,1.3573700189590454,0
2024-03-04 00:00:00+01:00,1.355239987373352,1.3582700490951538,1.3544000387191772,1.355239987373352,0
2024-03-05 00:00:00+01:00,1.357200026512146,1.3604600429534912,1.355679988861084,1.357200026512146,0
2024-03-06 00:00:00+01:00,1.3589999675750732,1.3599499464035034,1.3505799770355225,1.3589999675750732,0
2024-03-07 00:00:00+01:00,1.3512699604034424,1.3525099754333496,1.3463399410247805,1.3512699604034424,0
2024-03-08 00:00:00+01:00,1.3451999425888062,1.3476500511169434,1.342270016670227,1.3451999425888062,0
2024-03-11 00:00:00+01:00,1.348449945449829,1.350890040397644,1.3468999862670898,1.348449945449829,0
2024-03-12 00:00:00+01:00,1.347749948501587,1.352429986000061,1.346500039100647,1.347749948501587,0
2024-03-13 00:00:00+01:00,1.349310040473938,1.349810004234314,1.3459999561309814,1.349310040473938,0
2024-03-14 00:00:00+01:00,1.346629977226257,1.3533899784088137,1.345900058746338,1.346629977226257,0
2024-03-15 00:00:00+01:00,1.3537700176239014,1.3549100160598757,1.35099995136261,1.3537700176239014,0
2024-03-18 00:00:00+01:00,1.3546099662780762,1.3550399541854858,1.3519999980926514,1.3546099662780762,0
2024-03-19 00:00:00+01:00,1.3534799814224243,1.3612099885940552,1.3532999753952026,1.3534799814224243,0
2024-03-20 00:00:00+01:00,1.3573100566864014,1.3604600429534912,1.3563400506973269,1.3573100566864014,0
2024-03-21 00:00:00+01:00,1.347190022468567,1.3540799617767334,1.3457399606704712,1.347190022468567,0
2024-03-22 00:00:00+01:00,1.3526999950408936,1.3605899810791016,1.3517999649047852,1.3526999950408936,0
2024-03-25 00:00:00+01:00,1.3611500263214111,1.3613200187683103,1.3571100234985352,1.3611500263214111,0
2024-03-26 00:00:00+01:00,1.3584599494934082,1.35889995098114,1.3552500009536743,1.3584599494934082,0
2024-03-27 00:00:00+01:00,1.3581000566482544,1.3607699871063232,1.3572800159454346,1.3581000566482544,0
